x_mm;z_mm;V;U;W
48.47970119;-25.74370068;-0.003651976;0.139826664;-0.155157708
48.47970119;-24.17908392;-0.002003781;0.13998895;-0.148701957
48.47970119;-22.61446717;-0.00084603;0.141282014;-0.138587442
48.47970119;-21.04985041;0.001316209;0.140914831;-0.128030487
48.47970119;-19.48523366;0.006198376;0.13836948;-0.121697896
48.47970119;-17.9206169;0.013692546;0.137453405;-0.125796428
48.47970119;-16.35600015;0.022253024;0.135214103;-0.12637474
48.47970119;-14.79138339;0.034748396;0.129703198;-0.127486411
48.47970119;-13.22676664;0.052876484;0.126050596;-0.134319002
48.47970119;-11.66214988;0.079442686;0.120022837;-0.15181216
48.47970119;-10.09753313;0.119128281;0.112221705;-0.191337566
48.47970119;-8.532916376;0.178820261;0.103856268;-0.2638642
48.47970119;-6.968299621;0.258449322;0.094838375;-0.347748257
48.47970119;-5.403682867;0.34735931;0.083238568;-0.407667634
48.47970119;-3.839066112;0.44007959;0.06937125;-0.446515775
48.47970119;-2.274449358;0.523192158;0.055731293;-0.470528935
48.47970119;-0.709832603;0.583097458;0.043040334;-0.512074052
48.47970119;0.854784151;0.601307281;0.028678276;-0.534280337
48.47970119;2.419400906;0.565322673;0.012917095;-0.499607679
48.47970119;3.98401766;0.487888673;-0.006381978;-0.44329009
48.47970119;5.548634415;0.400574208;-0.025073264;-0.433237944
48.47970119;7.113251169;0.311486529;-0.042558037;-0.401041546
48.47970119;8.677867924;0.227059386;-0.060669224;-0.337535122
48.47970119;10.24248468;0.155902371;-0.079705672;-0.25573694
48.47970119;11.80710143;0.104542905;-0.096149716;-0.187814088
48.47970119;13.37171819;0.069021276;-0.109336835;-0.148473934
48.47970119;14.93633494;0.045233751;-0.118337132;-0.130049043
48.47970119;16.5009517;0.02778116;-0.124540336;-0.116837897
48.47970119;18.06556845;0.016889394;-0.12764316;-0.11329029
48.47970119;19.6301852;0.009795251;-0.129617452;-0.115298209
48.47970119;21.19480196;0.00357922;-0.131494554;-0.117105091
48.47970119;22.75941871;-0.002669623;-0.131737144;-0.11619157
48.47970119;24.32403547;-0.00607284;-0.130700115;-0.119324724
48.47970119;25.88865222;-0.00809898;-0.129009593;-0.124079041
48.47970119;27.45326898;-0.010680713;-0.129255078;-0.129005101
48.47970119;29.01788573;-0.013930458;-0.128208874;-0.127962749
48.47970119;30.58250249;-0.016411634;-0.124775753;-0.129437949
48.47970119;32.14711924;-0.017012017;-0.12168786;-0.139811417
48.47970119;33.711736;-0.019043342;-0.118838334;-0.142560906
48.47970119;35.27635275;-0.022938801;-0.116255385;-0.137190886
48.47970119;36.8409695;-0.025776675;-0.112772985;-0.138784494
48.47970119;38.40558626;-0.027291662;-0.108311321;-0.142595166
48.47970119;39.97020301;-0.028137601;-0.104924576;-0.144575682
48.47970119;41.53481977;-0.029108099;-0.102377263;-0.144734946
48.47970119;43.09943652;-0.031322304;-0.097512716;-0.1413754
48.47970119;44.66405328;-0.034542304;-0.093439659;-0.134981952
48.47970119;46.22867003;-0.035795805;-0.089938523;-0.132519879
48.47970119;47.79328679;-0.035540937;-0.084395723;-0.136144492
48.47970119;49.35790354;-0.036587525;-0.080020784;-0.135673026
48.47970119;50.92252029;-0.038717925;-0.076233253;-0.130665427
48.47970119;52.48713705;-0.039019984;-0.070433492;-0.131680803
48.47970119;54.0517538;-0.038346962;-0.068490835;-0.131669992
48.47970119;55.61637056;-0.038379466;-0.066377059;-0.128178394
48.47970119;57.18098731;-0.038294571;-0.063267362;-0.125826204
48.47970119;58.74560407;-0.038279948;-0.057404763;-0.12644481
48.47970119;60.31022082;-0.039195742;-0.054444963;-0.120005374
48.47970119;61.87483758;-0.039359376;-0.052686095;-0.115714924
48.47970119;63.43945433;-0.039016389;-0.049620817;-0.114582824
48.47970119;65.00407108;-0.039507216;-0.046686522;-0.108975521
48.47970119;66.56868784;-0.039969362;-0.044486356;-0.101316966
48.47970119;68.13330459;-0.038714955;-0.041538414;-0.098957318
48.47970119;69.69792135;-0.038461491;-0.038181841;-0.093842367
48.47970119;71.2625381;-0.039495717;-0.035334802;-0.08615879
48.47970119;72.82715486;-0.039688494;-0.033049986;-0.078866137
48.47970119;74.39177161;-0.038245201;-0.028931805;-0.081144674
48.47970119;75.95638837;-0.037372739;-0.026901499;-0.079504958
48.47970119;77.52100512;-0.036494479;-0.026518614;-0.073132493
48.47970119;79.08562188;-0.034764988;-0.023180918;-0.073741063
48.47970119;80.65023863;-0.034494504;-0.020575995;-0.069126785
48.47970119;82.21485538;-0.034271223;-0.019705796;-0.060426634
48.47970119;83.77947214;-0.033901882;-0.020138065;-0.052973183
48.47970119;85.34408889;-0.033547554;-0.019399567;-0.050794136
48.47970119;86.90870565;-0.033820549;-0.018146822;-0.047397288
48.47970119;88.4733224;-0.034364126;-0.015110882;-0.041791681
48.47970119;90.03793916;-0.033443896;-0.011197106;-0.041155137
48.47970119;91.60255591;-0.032594532;-0.010737733;-0.03883782
48.47970119;93.16717267;-0.03373334;-0.00896366;-0.031379459
48.47970119;94.73178942;-0.035040826;-0.006517329;-0.026434632
48.47970119;96.29640617;-0.034949094;-0.008061881;-0.022434939
48.47970119;97.86102293;-0.031785956;-0.003368614;-0.034965188
48.47970119;99.42563968;-0.027477065;0.001744212;-0.055702683
48.47970119;100.9902564;-0.026083053;0.002375505;-0.050997578
48.47970119;102.5548732;-0.02534097;0.000987033;-0.045708214
50.03941203;-77.37605357;-0.028200983;0.024993585;-0.005403403
50.03941203;-75.81143682;-0.028771135;0.027599653;-0.007695355
50.03941203;-74.24682006;-0.029141108;0.03138497;-0.013186897
50.03941203;-72.68220331;-0.029758334;0.035469151;-0.020281483
50.03941203;-71.11758656;-0.030923324;0.039019735;-0.025011262
50.03941203;-69.5529698;-0.032856378;0.042356576;-0.027058743
50.03941203;-67.98835305;-0.033291247;0.048176998;-0.035608596
50.03941203;-66.42373629;-0.032043539;0.053402132;-0.051001505
50.03941203;-64.85911954;-0.031394353;0.056411686;-0.065427455
50.03941203;-63.29450278;-0.032353714;0.059440485;-0.075562742
50.03941203;-61.72988603;-0.03347069;0.063591352;-0.083773201
50.03941203;-60.16526927;-0.03305864;0.067264338;-0.095595485
50.03941203;-58.60065252;-0.032190584;0.070468519;-0.104757767
50.03941203;-57.03603576;-0.032085372;0.075885438;-0.112284982
50.03941203;-55.47141901;-0.031595152;0.080042122;-0.122389848
50.03941203;-53.90680226;-0.030902493;0.082673203;-0.129763454
50.03941203;-52.3421855;-0.03077062;0.086861323;-0.133458098
50.03941203;-50.77756875;-0.030174938;0.092286253;-0.14234201
50.03941203;-49.21295199;-0.029423577;0.097215264;-0.153382074
50.03941203;-47.64833524;-0.028612071;0.101889616;-0.161189224
50.03941203;-46.08371848;-0.027380255;0.106250746;-0.169526997
50.03941203;-44.51910173;-0.026095347;0.109018322;-0.172097877
50.03941203;-42.95448497;-0.023851024;0.112278979;-0.179343181
50.03941203;-41.38986822;-0.021597055;0.11572844;-0.188682379
50.03941203;-39.82525147;-0.020204334;0.11922033;-0.193356328
50.03941203;-38.26063471;-0.018349342;0.122375818;-0.197563049
50.03941203;-36.69601796;-0.015565044;0.12605595;-0.202789037
50.03941203;-35.1314012;-0.014047565;0.129354576;-0.199110598
50.03941203;-33.56678445;-0.013642439;0.129564504;-0.190353651
50.03941203;-32.00216769;-0.012277818;0.129522785;-0.186795407
50.03941203;-30.43755094;-0.009766836;0.13099434;-0.185701182
50.03941203;-28.87293418;-0.007881183;0.132256458;-0.17683451
50.03941203;-27.30831743;-0.006337996;0.133014344;-0.165084993
50.03941203;-25.74370068;-0.003864191;0.135057939;-0.160315445
50.03941203;-24.17908392;-0.001650285;0.135231344;-0.152626909
50.03941203;-22.61446717;-0.000389531;0.135942632;-0.138553451
50.03941203;-21.04985041;0.002982975;0.134845496;-0.133740199
50.03941203;-19.48523366;0.008116078;0.132765822;-0.129366424
50.03941203;-17.9206169;0.015280057;0.131375236;-0.126650166
50.03941203;-16.35600015;0.025138558;0.128155396;-0.12857457
50.03941203;-14.79138339;0.039241703;0.121575542;-0.131076345
50.03941203;-13.22676664;0.057699688;0.117109859;-0.136148146
50.03941203;-11.66214988;0.08301832;0.110724566;-0.146642576
50.03941203;-10.09753313;0.124258409;0.102708161;-0.187557658
50.03941203;-8.532916376;0.186343649;0.094687675;-0.265874532
50.03941203;-6.968299621;0.268027867;0.086084599;-0.347291801
50.03941203;-5.403682867;0.355527679;0.07511009;-0.386759158
50.03941203;-3.839066112;0.440494572;0.062039655;-0.396063779
50.03941203;-2.274449358;0.520149257;0.049244029;-0.419601882
50.03941203;-0.709832603;0.579002738;0.038225438;-0.466573313
50.03941203;0.854784151;0.597693092;0.027282544;-0.490620764
50.03941203;2.419400906;0.565094208;0.013430527;-0.45684618
50.03941203;3.98401766;0.490268671;-0.003957629;-0.390343453
50.03941203;5.548634415;0.405990368;-0.019792424;-0.382148225
50.03941203;7.113251169;0.322908043;-0.034356835;-0.387575425
50.03941203;8.677867924;0.239956574;-0.05003281;-0.347192532
50.03941203;10.24248468;0.165972707;-0.068987016;-0.259058177
50.03941203;11.80710143;0.113757897;-0.08611685;-0.197033865
50.03941203;13.37171819;0.076087583;-0.099936306;-0.155751094
50.03941203;14.93633494;0.049674608;-0.109425562;-0.130979187
50.03941203;16.5009517;0.031056927;-0.11690512;-0.116780377
50.03941203;18.06556845;0.018917937;-0.121109635;-0.11144404
50.03941203;19.6301852;0.008983565;-0.124122277;-0.10616761
50.03941203;21.19480196;0.002285627;-0.126672002;-0.108073887
50.03941203;22.75941871;-0.001999928;-0.126943205;-0.115261039
50.03941203;24.32403547;-0.005019053;-0.125639204;-0.123367602
50.03941203;25.88865222;-0.007771964;-0.123329949;-0.129786428
50.03941203;27.45326898;-0.010618124;-0.123698097;-0.132991756
50.03941203;29.01788573;-0.014250639;-0.123102567;-0.127687148
50.03941203;30.58250249;-0.018075027;-0.120150791;-0.126645128
50.03941203;32.14711924;-0.018526629;-0.117745517;-0.137683294
50.03941203;33.711736;-0.019626504;-0.115101608;-0.144659071
50.03941203;35.27635275;-0.023370546;-0.111947678;-0.142761912
50.03941203;36.8409695;-0.025824406;-0.108806513;-0.143260948
50.03941203;38.40558626;-0.026745473;-0.104143526;-0.146662759
50.03941203;39.97020301;-0.028457447;-0.100183048;-0.147054174
50.03941203;41.53481977;-0.030670014;-0.097342451;-0.144723305
50.03941203;43.09943652;-0.033173451;-0.093291459;-0.139450055
50.03941203;44.66405328;-0.035565486;-0.089768677;-0.13383852
50.03941203;46.22867003;-0.037306417;-0.086080178;-0.131044813
50.03941203;47.79328679;-0.037499965;-0.081499282;-0.134221061
50.03941203;49.35790354;-0.038487151;-0.077611248;-0.13285326
50.03941203;50.92252029;-0.039787708;-0.072964703;-0.130772937
50.03941203;52.48713705;-0.039524797;-0.067621785;-0.135243507
50.03941203;54.0517538;-0.039236507;-0.065078253;-0.13268362
50.03941203;55.61637056;-0.039577488;-0.062650432;-0.128613734
50.03941203;57.18098731;-0.040992674;-0.059600698;-0.121866351
50.03941203;58.74560407;-0.041541538;-0.054163696;-0.119155408
50.03941203;60.31022082;-0.041405565;-0.051357556;-0.116585184
50.03941203;61.87483758;-0.040433169;-0.049140244;-0.116938455
50.03941203;63.43945433;-0.039766224;-0.045601459;-0.116510756
50.03941203;65.00407108;-0.040388924;-0.043014236;-0.109299514
50.03941203;66.56868784;-0.040257688;-0.040659028;-0.102114838
50.03941203;68.13330459;-0.039331569;-0.037850714;-0.098181851
50.03941203;69.69792135;-0.039649936;-0.035354277;-0.091002774
50.03941203;71.2625381;-0.040119527;-0.03332457;-0.083202489
50.03941203;72.82715486;-0.040264343;-0.03097472;-0.076562427
50.03941203;74.39177161;-0.038595997;-0.028438055;-0.077815687
50.03941203;75.95638837;-0.037103528;-0.024586829;-0.079673444
50.03941203;77.52100512;-0.037588495;-0.023379728;-0.071188649
50.03941203;79.08562188;-0.03809037;-0.022447179;-0.060575843
50.03941203;80.65023863;-0.037895588;-0.020558655;-0.054830782
50.03941203;82.21485538;-0.036291184;-0.017620017;-0.056072432
50.03941203;83.77947214;-0.03508445;-0.016540423;-0.05626101
50.03941203;85.34408889;-0.034530042;-0.01556527;-0.054902122
50.03941203;86.90870565;-0.033854584;-0.014299295;-0.052286431
50.03941203;88.4733224;-0.033531017;-0.012158477;-0.045422929
50.03941203;90.03793916;-0.033597359;-0.009723139;-0.037852466
50.03941203;91.60255591;-0.033344314;-0.009273254;-0.033751435
50.03941203;93.16717267;-0.03359225;-0.007131846;-0.031215966
50.03941203;94.73178942;-0.034371746;-0.006545499;-0.02614661
50.03941203;96.29640617;-0.033786439;-0.00702878;-0.022734424
50.03941203;97.86102293;-0.031218457;-0.002825673;-0.032519732
50.03941203;99.42563968;-0.028595482;0.000402158;-0.042522108
50.03941203;100.9902564;-0.02725187;0.002211024;-0.042684627
50.03941203;102.5548732;-0.025280773;0.00275951;-0.045527597
51.59912286;-77.37605357;-0.029721636;0.023274699;-0.001501852
51.59912286;-75.81143682;-0.030437529;0.025880516;-0.006501067
51.59912286;-74.24682006;-0.031420561;0.029507761;-0.009856182
51.59912286;-72.68220331;-0.032259888;0.033891573;-0.014447366
51.59912286;-71.11758656;-0.032474183;0.037109416;-0.022439941
51.59912286;-69.5529698;-0.033351404;0.040411392;-0.03096613
51.59912286;-67.98835305;-0.033985357;0.044996428;-0.040096501
51.59912286;-66.42373629;-0.032897109;0.049744283;-0.056336727
51.59912286;-64.85911954;-0.032630718;0.05223618;-0.06829633
51.59912286;-63.29450278;-0.034077288;0.055490668;-0.075380819
51.59912286;-61.72988603;-0.035363404;0.060145996;-0.079981842
51.59912286;-60.16526927;-0.035102011;0.063390602;-0.089438625
51.59912286;-58.60065252;-0.03473051;0.066575431;-0.097594911
51.59912286;-57.03603576;-0.034802028;0.072370115;-0.105851573
51.59912286;-55.47141901;-0.034027242;0.07667915;-0.118807673
51.59912286;-53.90680226;-0.032909251;0.079315633;-0.131312173
51.59912286;-52.3421855;-0.032342733;0.083504188;-0.139272142
51.59912286;-50.77756875;-0.031536276;0.089211228;-0.147672994
51.59912286;-49.21295199;-0.030833715;0.094146162;-0.156347612
51.59912286;-47.64833524;-0.029989613;0.098723609;-0.164234291
51.59912286;-46.08371848;-0.028719419;0.10235621;-0.17236481
51.59912286;-44.51910173;-0.027697044;0.104852797;-0.175960335
51.59912286;-42.95448497;-0.025777741;0.107769206;-0.178533509
51.59912286;-41.38986822;-0.023554127;0.111230253;-0.184524596
51.59912286;-39.82525147;-0.021753108;0.114810396;-0.192927283
51.59912286;-38.26063471;-0.019579226;0.118585669;-0.198951665
51.59912286;-36.69601796;-0.016787493;0.121701163;-0.203377773
51.59912286;-35.1314012;-0.014516815;0.123946033;-0.206483547
51.59912286;-33.56678445;-0.013621082;0.124995439;-0.200452585
51.59912286;-32.00216769;-0.012388146;0.125487097;-0.191822698
51.59912286;-30.43755094;-0.010248791;0.126805816;-0.186805609
51.59912286;-28.87293418;-0.008016353;0.127908013;-0.181156777
51.59912286;-27.30831743;-0.005458111;0.128201345;-0.175545353
51.59912286;-25.74370068;-0.002582509;0.130326573;-0.171861788
51.59912286;-24.17908392;-0.00072984;0.130316735;-0.158834787
51.59912286;-22.61446717;0.000928961;0.130847919;-0.142248514
51.59912286;-21.04985041;0.00545982;0.129922433;-0.139759156
51.59912286;-19.48523366;0.010739681;0.127826578;-0.134222595
51.59912286;-17.9206169;0.018532487;0.125260229;-0.130753292
51.59912286;-16.35600015;0.029207665;0.120843604;-0.13550473
51.59912286;-14.79138339;0.043092927;0.114168087;-0.133220285
51.59912286;-13.22676664;0.062330796;0.109608126;-0.134580873
51.59912286;-11.66214988;0.089061161;0.103510193;-0.149125259
51.59912286;-10.09753313;0.131751823;0.095194469;-0.191213463
51.59912286;-8.532916376;0.195089777;0.086820483;-0.270247793
51.59912286;-6.968299621;0.277073496;0.078638479;-0.348241156
51.59912286;-5.403682867;0.36145246;0.068190306;-0.368279681
51.59912286;-3.839066112;0.440389577;0.055777143;-0.358020517
51.59912286;-2.274449358;0.517174466;0.044088052;-0.387920369
51.59912286;-0.709832603;0.573944113;0.034775439;-0.433401589
51.59912286;0.854784151;0.590887731;0.025785175;-0.449701886
51.59912286;2.419400906;0.560786082;0.013328155;-0.416603428
51.59912286;3.98401766;0.49127367;-0.001842391;-0.352513693
51.59912286;5.548634415;0.410659318;-0.015078018;-0.339964912
51.59912286;7.113251169;0.33120874;-0.027545581;-0.371475218
51.59912286;8.677867924;0.249950418;-0.042729504;-0.340600166
51.59912286;10.24248468;0.175340455;-0.061292434;-0.256924724
51.59912286;11.80710143;0.120052589;-0.07907298;-0.194113391
51.59912286;13.37171819;0.080812938;-0.092953783;-0.153784435
51.59912286;14.93633494;0.054113033;-0.102278199;-0.129794938
51.59912286;16.5009517;0.034698607;-0.110344389;-0.115813869
51.59912286;18.06556845;0.021321189;-0.115337863;-0.109827235
51.59912286;19.6301852;0.010997871;-0.118090769;-0.104476369
51.59912286;21.19480196;0.003917708;-0.120774593;-0.107391845
51.59912286;22.75941871;-0.001037772;-0.122069381;-0.114937923
51.59912286;24.32403547;-0.005299584;-0.121683708;-0.120376938
51.59912286;25.88865222;-0.00790412;-0.120047543;-0.131748604
51.59912286;27.45326898;-0.010789344;-0.119751791;-0.132801348
51.59912286;29.01788573;-0.014219348;-0.117774771;-0.130889487
51.59912286;30.58250249;-0.018487973;-0.114061692;-0.129729636
51.59912286;32.14711924;-0.019877624;-0.111979969;-0.137154711
51.59912286;33.711736;-0.020652124;-0.109859123;-0.143516018
51.59912286;35.27635275;-0.02386853;-0.107025738;-0.142215409
51.59912286;36.8409695;-0.02645763;-0.103998615;-0.14256834
51.59912286;38.40558626;-0.027797266;-0.100208324;-0.145816945
51.59912286;39.97020301;-0.030316137;-0.096880016;-0.145672786
51.59912286;41.53481977;-0.032432494;-0.092881735;-0.144670538
51.59912286;43.09943652;-0.034743781;-0.088453627;-0.139309423
51.59912286;44.66405328;-0.036169596;-0.084786157;-0.136762284
51.59912286;46.22867003;-0.037083824;-0.080872174;-0.139275432
51.59912286;47.79328679;-0.038631634;-0.076984646;-0.137720559
51.59912286;49.35790354;-0.040009961;-0.072917551;-0.135074547
51.59912286;50.92252029;-0.041532226;-0.068950913;-0.133200402
51.59912286;52.48713705;-0.041458339;-0.064257066;-0.13668459
51.59912286;54.0517538;-0.041098417;-0.062011278;-0.133839073
51.59912286;55.61637056;-0.041912414;-0.059643259;-0.128755124
